Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
4937,"Kaiser, Jsabelle",Kaiser Jsabelle,Kaiser,Jsabelle,2. Oktbr.1866
4938,"Kaiser, Koloman",Kaiser Koloman,Kaiser,Koloman,1. Juli1854
4939,"Kaiser, Johann Paul",Kaiser Johann Paul,Kaiser,Johann Paul,19. Dezbr. 1852
4940,"Kalb, Gustav",Kalb Gustav,Kalb,Gustav,17. Jan.1844
4941,"Kalbeck, Max",Kalbeck Max,Kalbeck,Max,.
4942,"Kalenberg, E. von",Kalenberg E. von,Kalenberg,E. von,.
4943,"Kaliebe, Luise",Kaliebe Luise,Kaliebe,Luise,.
4944,"Kalisch, David",Kalisch David,Kalisch,David,21.August 1872
4945,"Kalisch, Jsidor",Kalisch Jsidor,Kalisch,Jsidor,15. Novbr.1817
4946,"Kalisch, Ludwig",Kalisch Ludwig,Kalisch,Ludwig,7. Septbr.1814
4947,"Kalischer, Alfred Christlieb Salomo Ludwig",Kalischer Alfred Christlieb Salomo Ludwig,Kalischer,Alfred Christlieb Salomo Ludwig, Februar 1866
4948,"Kalischer, Siegfried",Kalischer Siegfried,Kalischer,Siegfried,.
4949,"Kallusky, Martha",Kallusky Martha,Kallusky,Martha,.
4950,"Kalnein, Elisa Gräfin",Kalnein Elisa,Kalnein,Elisa,.
4951,"Kaloria, Johannes B",Kaloria Johannes B,Kaloria,Johannes B,25. Juni 1861
4952,"Kaltenbäck, Johann Paul",Kaltenbäck Johann Paul,Kaltenbäck,Johann Paul,11. Jan. 1804
4953,"Kaltenbrunner, Karl Adam",Kaltenbrunner Karl Adam,Kaltenbrunner,Karl Adam,30. Dezbr. 1804
4954,"Kaltenhauser, Fanny",Kaltenhauser Fanny,Kaltenhauser,Fanny,12. Dezbr. 1863
4955,Kama Deva,Kama Deva ,Kama Deva,,.
4956,"Kambang, Ati",Kambang Ati,Kambang,Ati,.
4957,"Kambli, Wilhelm",Kambli Wilhelm,Kambli,Wilhelm,2.Novbr. 1859
4958,"Kameke, Asta von",Kameke Asta,Kameke,Asta,.
4959,"Kameke, Elisabeth von",Kameke Elisabeth,Kameke,Elisabeth,1. Jan. 1860
4960,"Kameke, Mathilde von",Kameke Mathilde,Kameke,Mathilde,12. Oktbr. 1835
4961,"Kaminsky, Wilhelm",Kaminsky Wilhelm,Kaminsky,Wilhelm,19.April 1857
4962,"Kamke, Gertrud",Kamke Gertrud,Kamke,Gertrud,12. Oktbr. 1867
4963,"Kamlah, Kurt",Kamlah Kurt,Kamlah,Kurt,.
4964,"Kammerer, Wilhelm",Kammerer Wilhelm,Kammerer,Wilhelm,21. August 1847
4965,"Kaemmerer, Franz",Kaemmerer Franz,Kaemmerer,Franz,.
4966,"Kamp, Otto",Kamp Otto,Kamp,Otto,9. Aug. 1850
4967,"Kämpchen, Heinrich",Kämpchen Heinrich,Kämpchen,Heinrich,23. Mai 1847
4968,"Kämpfe, Paul",Kämpfe Paul,Kämpfe,Paul,3. Juli1841
4969,"Kämpfen, Peter Joseph",Kämpfen Peter Joseph,Kämpfen,Peter Joseph,27. Februar 1827
4970,"Kaempfer, Lucy",Kaempfer Lucy,Kaempfer,Lucy,.
4971,"Kampfmuth, Georg",Kampfmuth Georg,Kampfmuth,Georg,.
4972,"Kampmann, Friedrich",Kampmann Friedrich,Kampmann,Friedrich,6. Febr. 1828
4973,"Kampschulte, Heinrich",Kampschulte Heinrich,Kampschulte,Heinrich,28. März 1823
4974,"Kandler, Flora",Kandler Flora,Kandler,Flora,.
4975,"Kann, Matthias Konrad",Kann Matthias Konrad,Kann,Matthias Konrad,11. Juli 1871
4976,"Kanowski, Friedrich Hermann",Kanowski Friedrich Hermann,Kanowski,Friedrich Hermann,.
4977,"Kapff, Sixt Ernst",Kapff Sixt Ernst,Kapff,Sixt Ernst,17. April1863
4978,"Kapper, Siegfried",Kapper Siegfried,Kapper,Siegfried,21.März 1821
4979,"Kappert, Johann",Kappert Johann,Kappert,Johann,3. April1856
4980,"Kappstein, Anna",Kappstein Anna,Kappstein,Anna,28. Novbr. 1870
4981,"Kapri, Mathilde Baronin von",Kapri Mathilde,Kapri,Mathilde,4. Oktbr. 1889
4982,"Karbe, Anna",Karbe Anna,Karbe,Anna,4. Mai1852
4983,"Karger, Franz",Karger Franz,Karger,Franz,6. Juli 1850
4984,"Karger, Robert",Karger Robert,Karger,Robert,24. Juni1874
4985,"Karl, E",Karl E,Karl,E,.
4986,Karlweis,Karlweis ,Karlweis,,.
4987,"Karmarsch, Karl",Karmarsch Karl,Karmarsch,Karl,17.Oktober 1803
4988,"Karner, Franz",Karner Franz,Karner,Franz,23. April 1897
4989,"Karpeles, Gustav",Karpeles Gustav,Karpeles,Gustav,11. Nov.1848
4990,"Karrillon, Adam",Karrillon Adam,Karrillon,Adam,.
4991,"Karrotom, Ado",Karrotom Ado,Karrotom,Ado,10. Febr. 1865
4992,"Karsch, Anton",Karsch Anton,Karsch,Anton,18. Juni 1822
4993,"Karst von Karstenwerth, Franz",Karst von Karstenwerth Franz,Karst von Karstenwerth,Franz,10. Dezbr. 1832
4994,"Karstädt, Otto",Karstädt Otto,Karstädt,Otto,7. Aug. 1876
4995,"Karuth, Frank",Karuth Frank,Karuth,Frank,.
4996,"Karwath, Juliane",Karwath Juliane,Karwath,Juliane,16.Juli 1877
4997,Kasch,Kasch ,Kasch,,5. Nov. 1900
4998,"Kaeseberg, Max",Kaeseberg Max,Kaeseberg,Max,5. Januar 1908
4999,"Kaspar-Walzel, Joseph",Kaspar-Walzel Joseph,Kaspar-Walzel,Joseph,7. Mai 1873
