Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
7943,"Polenz, Wilhelm Christoph Wolf von",Polenz Wilhelm Christoph Wolf,Polenz,Wilhelm Christoph Wolf,14. Januar 1861
7944,"Poli, Anna Auguste Mathilde Gräfin",Poli Anna Auguste Mathilde,Poli,Anna Auguste Mathilde,4. März 1850
7945,"Polko, Elise",Polko Elise,Polko,Elise,31. Januar1823
7946,"Poll, Karl",Poll Karl,Poll,Karl,.
7947,"Pollaczek, Max",Pollaczek Max,Pollaczek,Max,15. März1868
7948,"Pollak, Alice",Pollak Alice,Pollak,Alice,.
7949,"Pollak, Gustav Alexander",Pollak Gustav Alexander,Pollak,Gustav Alexander,.
7950,"Pollak, Heinrich",Pollak Heinrich,Pollak,Heinrich, Oktober1908
7951,"Pollak, Karl",Pollak Karl,Pollak,Karl,.
7952,"Pollatschek, Moritz",Pollatschek Moritz,Pollatschek,Moritz,6. Oktober 1850
7953,"Pollhammer, Joseph",Pollhammer Joseph,Pollhammer,Joseph,20. Febr. 1832
7954,"Pollmann, Ludwig",Pollmann Ludwig,Pollmann,Ludwig, September 1885
7955,"Pollmann, Theodor Ludwig",Pollmann Theodor Ludwig,Pollmann,Theodor Ludwig, Aug. 1885
7956,"Pöllmann, P. Ansgar (Theodor",Pöllmann P. Ansgar Theodor,Pöllmann,P. Ansgar Theodor,21. Septbr. 1871
7957,"Pollmanns, Theodor",Pollmanns Theodor,Pollmanns,Theodor,3. Aug. 1847
7958,"Polster, Ludwig",Polster Ludwig,Polster,Ludwig,19. Juli1849
7959,"Pöls, Karl",Pöls Karl,Pöls,Karl,20. Jan.1815
7960,"Polzer, Aurelius",Polzer Aurelius,Polzer,Aurelius,16. Dezbr. 1848
7961,"Polzer, Ludwig Ritter von",Polzer Ludwig,Polzer,Ludwig,16. Oktbr. 1807
7962,"Polzin, Albert",Polzin Albert,Polzin,Albert,26. Dezember 1905
7963,"Pomeranz, Rosa",Pomeranz Rosa,Pomeranz,Rosa,.
7964,"Pompecki, Bruno",Pompecki Bruno,Pompecki,Bruno,7.April 1880
7965,"Pongrácz, Anna Gräfin",Pongrácz Anna,Pongrácz,Anna,28. August 1849
7966,"Ponholzer, Bartholomäus",Ponholzer Bartholomäus,Ponholzer,Bartholomäus,12. März 1827
7967,"Ponten, Joseph",Ponten Joseph,Ponten,Joseph,3. Juni1883
7968,"Pontini, Rosa",Pontini Rosa,Pontini,Rosa,11. März1899
7969,"Popert, Hermann Martin",Popert Hermann Martin,Popert,Hermann Martin,12. Novbr. 1871
7970,"Poppe, Franz",Poppe Franz,Poppe,Franz,24. März1834
7971,"Poppe, Hans Joseph",Poppe Hans Joseph,Poppe,Hans Joseph,5. Juni 1882
7972,"Poppe, Theodor Adolf",Poppe Theodor Adolf,Poppe,Theodor Adolf,23. Dezember 1875
7973,"Pöppelbaum, Johann",Pöppelbaum Johann,Pöppelbaum,Johann,12. März 1870
7974,"Popper, Wilma",Popper Wilma,Popper,Wilma,.
7975,"Poritzky, Helene",Poritzky Helene,Poritzky,Helene, März 1898
7976,"Poritzky, J. E",Poritzky J. E,Poritzky,J. E,.
7977,"Pörksen, Peter Christian Emil",Pörksen Peter Christian Emil,Pörksen,Peter Christian Emil,7. Juli 1840
7978,"Port, Frieda",Port Frieda,Port,Frieda,.
7979,"Portal, Rudolf",Portal Rudolf,Portal,Rudolf,27.Septbr. 1869
7980,"Portefée, Heinrich",Portefée Heinrich,Portefée,Heinrich,17.Novbr. 1843
7981,"Poschinger, Heinrich Ritter von",Poschinger Heinrich,Poschinger,Heinrich,31. Aug. 1845
7982,"Poschinger, Margarete, Edle von",Poschinger Margarete,Poschinger,Margarete,2. Mai 1861
7983,"Poschinger, Heriberte von",Poschinger Heriberte,Poschinger,Heriberte,.
7984,Posgaru,Posgaru ,Posgaru,,.
7985,"Post, Albert Hermann",Post Albert Hermann,Post,Albert Hermann,21. Februar 1874
7986,"Postel, Georg",Postel Georg,Postel,Georg,April 1862
7987,"Posthumus, Theodor",Posthumus Theodor,Posthumus,Theodor,.
7988,"Pöstion, Auguste",Pöstion Auguste,Pöstion,Auguste,12.Januar 1885
7989,"Postler, Elisabeth",Postler Elisabeth,Postler,Elisabeth,.
7990,"Postumus, Karl",Postumus Karl,Postumus,Karl,.
7991,"Poths-Wegner, Friedrich",Poths-Wegner Friedrich,Poths-Wegner,Friedrich,21. Januar 1844
7992,"Potier, Julius Baron",Potier Julius,Potier,Julius,.Mai 1835
7993,"Pott, Gabriele von",Pott Gabriele,Pott,Gabriele, Oktober 1854
7994,"Pötting, Hedwig Gräfin von",Pötting Hedwig,Pötting,Hedwig,.
7995,"Pötzl, Eduard",Pötzl Eduard,Pötzl,Eduard,17.März 1851
7996,"Povinelli, Adolf Heinrich",Povinelli Adolf Heinrich,Povinelli,Adolf Heinrich,12. Juli 1861
7997,"Poyssl(-Loiffling), Ludwig",Poyssl Ludwig,Poyssl,Ludwig,31. März1831
7998,"Pozorny, Tony",Pozorny Tony,Pozorny,Tony,8. Febr. 1841
7999,"Prade, Marie",Prade Marie,Prade,Marie,.
