Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
5915,"Lehmann-Haupt, Therese",Lehmann-Haupt Therese,Lehmann-Haupt,Therese,15.April 1869
5916,"Lehn, E(milie",Lehn Emilie,Lehn,Emilie,.
5917,"Lehne, Fr",Lehne Fr,Lehne,Fr,15. Juli1869
5918,"Lehner, Franz",Lehner Franz,Lehner,Franz,25. August 1883
5919,"Lehner, Rudolf Julius",Lehner Rudolf Julius,Lehner,Rudolf Julius,13. Febr. 1862
5920,"Lehnert, Georg Hermann",Lehnert Georg Hermann,Lehnert,Georg Hermann,.
5921,"Lehnhard, Paul Roderich",Lehnhard Paul Roderich,Lehnhard,Paul Roderich,6. April1867
5922,"Lehr, Simon",Lehr Simon,Lehr,Simon,24. Septbr. 1866
5923,"Lehrmann, Friedrich Karl",Lehrmann Friedrich Karl,Lehrmann,Friedrich Karl,7. August 1875
5924,"Leibing, Franz",Leibing Franz,Leibing,Franz,2. Febr. 1853
5925,"Leiffmann, Moritz",Leiffmann Moritz,Leiffmann,Moritz,11.Juni 1819
5926,"Lein, Johannette",Lein Johannette,Lein,Johannette,.
5927,"Leinburg, Gottfried von",Leinburg Gottfried,Leinburg,Gottfried,21. Jan.1877
5928,"Leiner, Richard",Leiner Richard,Leiner,Richard,1. Oktbr. 1878
5929,"Leineweber, Marie",Leineweber Marie,Leineweber,Marie,6. August 1865
5930,"Leiningen, Helene Gräfin zu",Leiningen Helene,Leiningen,Helene,8. April1835
5931,"Leiningen-Westerburg, Josephine Gräfin zu",Leiningen-Westerburg Josephine,Leiningen-Westerburg,Josephine,.
5932,"Leinweber, E",Leinweber E,Leinweber,E,10. Mai 1859
5933,"Leipoldt, Ludwig Oskar",Leipoldt Ludwig Oskar,Leipoldt,Ludwig Oskar,Dezbr. 1861
5934,"Leipziger, Leon",Leipziger Leon,Leipziger,Leon,19.Februar 1848
5935,"Leischner, Hermann",Leischner Hermann,Leischner,Hermann,.
5936,"Leiß, Friedrich",Leiß Friedrich,Leiß,Friedrich,25.Oktober 1865
5937,"Leistikow, Walter",Leistikow Walter,Leistikow,Walter,12.März 1837
5938,"Leistner, Karl von",Leistner Karl,Leistner,Karl,22. März 1867
5939,"Leistner, Karl Richard",Leistner Karl Richard,Leistner,Karl Richard,.
5940,"Leitenberger, Johanna",Leitenberger Johanna,Leitenberger,Johanna,16. Aug. 1847
5941,"Leitenberger, Otto Franz",Leitenberger Otto Franz,Leitenberger,Otto Franz,.
5942,Leitfried,Leitfried ,Leitfried,,.
5943,"Leitgeb, Otto Ritter von",Leitgeb Otto,Leitgeb,Otto,18. Novbr. 1800
5944,"Leitner, Karl Gottfried Ritter von",Leitner Karl Gottfried,Leitner,Karl Gottfried,24. April 1847
5945,"Leixner (von Grünberg), Otto",Leixner Otto,Leixner,Otto,.
5946,"Le Maitre, Elisabeth",Le Maitre Elisabeth,Le Maitre,Elisabeth,.
5947,"Lembcke, Hermann",Lembcke Hermann,Lembcke,Hermann,.Septbr. 1816
5948,"Lembcke, Wilhelm Gabriel",Lembcke Wilhelm Gabriel,Lembcke,Wilhelm Gabriel,.
5949,"Lembcke, Wilhelm",Lembcke Wilhelm,Lembcke,Wilhelm,19. März 1844
5950,"Lemcke, Ernst Eduard",Lemcke Ernst Eduard,Lemcke,Ernst Eduard,.
5951,"Lemcke, Karl von",Lemcke Karl,Lemcke,Karl, Januar 1899
5952,"Lemcke, Paul",Lemcke Paul,Lemcke,Paul,5.Juni 1849
5953,"Lemke, Elisabeth",Lemke Elisabeth,Lemke,Elisabeth,.
5954,"Lemke, Hans",Lemke Hans,Lemke,Hans,26. März 1857
5955,"Lemmermayer, Fritz",Lemmermayer Fritz,Lemmermayer,Fritz,.
5956,"Lenau, Nikolaus",Lenau Nikolaus,Lenau,Nikolaus,.
5957,"Lenbach, Ernst",Lenbach Ernst,Lenbach,Ernst,.
5958,"Lenburg, Adalbert",Lenburg Adalbert,Lenburg,Adalbert,30. März 1802
5959,"Lengerke, Alexander von",Lengerke Alexander,Lengerke,Alexander,30. März 1803
5960,"Lengerke, Cäsar von",Lengerke Cäsar,Lengerke,Cäsar,.
5961,"Lenhard, Karl von",Lenhard Karl,Lenhard,Karl,.
5962,"Lening, Fritz",Lening Fritz,Lening,Fritz,29. Aug.1841
5963,"Lenk, Margarete",Lenk Margarete,Lenk,Margarete,26. Juni1863
5964,"Lenkei, Heinrich",Lenkei Heinrich,Lenkei,Heinrich,.
5965,"Lenneck, Ellen",Lenneck Ellen,Lenneck,Ellen,24. September 1875
5966,"Lennemann, Wilhelm F",Lennemann Wilhelm F,Lennemann,Wilhelm F,19. Oktbr. 1826
5967,"Lennig, Christian Gotthelf",Lennig Christian Gotthelf,Lennig,Christian Gotthelf,3. Febr. 1858
5968,"Lenor, Ernestine von",Lenor Ernestine,Lenor,Ernestine,.
5969,"Lensing, Theodor",Lensing Theodor,Lensing,Theodor,.
5970,"Lent, Gertrud",Lent Gertrud,Lent,Gertrud,14. Dezbr. 1841
5971,"Lentner, Ferdinand",Lentner Ferdinand,Lentner,Ferdinand,23. April 1852
5972,"Lentner, Joseph Friedrich",Lentner Joseph Friedrich,Lentner,Joseph Friedrich,13.Juli 1864
5973,"Lentrodt, Willy",Lentrodt Willy,Lentrodt,Willy,21. Mai1820
5974,"Lentz, Michel",Lentz Michel,Lentz,Michel,.
5975,"Lenz, Eduard",Lenz Eduard,Lenz,Eduard,.
5976,"Lenz, Friedrich Wilhelm Adolf",Lenz Friedrich Wilhelm Adolf,Lenz,Friedrich Wilhelm Adolf,.
5977,"Lenz, Leo",Lenz Leo,Lenz,Leo, September 1813
5978,"Lenz, Karl Ludwig",Lenz Karl Ludwig,Lenz,Karl Ludwig,15. März 1850
5979,"Lenz, Philipp",Lenz Philipp,Lenz,Philipp,11. Febr. 1882
5980,"Lenzen, Maria",Lenzen Maria,Lenzen,Maria,.
5981,"Leo, August",Leo August,Leo,August,.
5982,"Leo, Felicitas",Leo Felicitas,Leo,Felicitas,6. Dezember 1820
5983,"Leo, Friedrich August",Leo Friedrich August,Leo,Friedrich August,.
5984,"Leo, Willibald",Leo Willibald,Leo,Willibald,16. Juni1835
5985,"Leo, Witold",Leo Witold,Leo,Witold,13. Oktbr. 1865
5986,"Leon, Raimund Reichsritter von",Leon Raimund,Leon,Raimund,1. Jan.1860
5987,"Léon, Viktor",Léon Viktor,Léon,Viktor,.
5988,"Leonardus, Johannes",Leonardus Johannes,Leonardus,Johannes,.
5989,"Leonhard, Camilla",Leonhard Camilla,Leonhard,Camilla,.
5990,"Leonhard, Ernst",Leonhard Ernst,Leonhard,Ernst,7. Oktbr. 1862
5991,"Leonhardt, Wilhelm Emil",Leonhardt Wilhelm Emil,Leonhardt,Wilhelm Emil,29.Juli 1859
5992,"Leonhardt, Johann",Leonhardt Johann,Leonhardt,Johann,7. Jan.1880
5993,"Leonhardt, Wilhelm August",Leonhardt Wilhelm August,Leonhardt,Wilhelm August,.
5994,"Leonhardt-Lyser, Karoline",Leonhardt-Lyser Karoline,Leonhardt-Lyser,Karoline,.
5995,"Leonhardus, Johannes",Leonhardus Johannes,Leonhardus,Johannes,4. Dezember 1832
5996,"Leonhart, Rudolf",Leonhart Rudolf,Leonhart,Rudolf,.
5997,"Leoni, Fr",Leoni Fr,Leoni,Fr,.
5998,"Leoni, F",Leoni F,Leoni,F,6. Novbr. 1828
5999,"Leonrod, Olga Freiin von",Leonrod Olga,Leonrod,Olga,29. Aug.1852
