Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
3934,"Heimann, Moritz",Heimann Moritz,Heimann,Moritz,19. Juli1868
3935,"Heimburg, W",Heimburg W,Heimburg,W,.
3936,"Heimel, Marie Sidonie",Heimel Marie Sidonie,Heimel,Marie Sidonie,.
3937,"Heimerdinger, Friedrich",Heimerdinger Friedrich,Heimerdinger,Friedrich,10. Jan. 1817
3938,"Heimfelsen, J",Heimfelsen J,Heimfelsen,J,.
3939,"Heims, Paul Gerhard",Heims Paul Gerhard,Heims,Paul Gerhard, Januar 1878
3940,"Hein, Franz",Hein Franz,Hein,Franz,30. Novbr.1863
3941,"Heincke, Jda",Heincke Jda,Heincke,Jda,16. Septbr. 1860
3942,"Heindl, Anton",Heindl Anton,Heindl,Anton,2. Juni1859
3943,"Heine, Anselm",Heine Anselm,Heine,Anselm,.
3944,"Heine, Friedrich",Heine Friedrich,Heine,Friedrich,19.Dezbr. 1865
3945,"Heine, Gerhard",Heine Gerhard,Heine,Gerhard, August 1892
3946,"Heine, H",Heine H,Heine,H,13. Febr. 1824
3947,"Heine, Hermann",Heine Hermann,Heine,Hermann,5. Dezbr.1826
3948,"Heine, Selma",Heine Selma,Heine,Selma,18. Juni 1855
3949,"Heine, Theodor",Heine Theodor,Heine,Theodor,.
3950,"Heinecke, Ferdinand",Heinecke Ferdinand,Heinecke,Ferdinand,14. Jan. 1876
3951,"Heinemann, Felix",Heinemann Felix,Heinemann,Felix,24.Juni 1863
3952,"Heinemann, Heinrich Ernst Ludwig Ferdinand von",Heinemann Heinrich Ernst Ludwig Ferdinand,Heinemann,Heinrich Ernst Ludwig Ferdinand,23.Oktober 1818
3953,"Heinemann, Georg Wilhelm Friedrich",Heinemann Georg Wilhelm Friedrich,Heinemann,Georg Wilhelm Friedrich,5. April 1825
3954,"Heinemann, Heinrich",Heinemann Heinrich,Heinemann,Heinrich,.
3955,"Heinemann, Hermann Olaf",Heinemann Hermann Olaf,Heinemann,Hermann Olaf,22. Febr. 1880
3956,"Heinemann, Johann",Heinemann Johann,Heinemann,Johann,17. Oktbr. 1851
3957,"Heinicke, Paul Osmar",Heinicke Paul Osmar,Heinicke,Paul Osmar,8. Juni 1874
3958,"Heinke, Friedrich",Heinke Friedrich,Heinke,Friedrich,19.Dezbr. 1858
3959,"Heinle, Friedrich",Heinle Friedrich,Heinle,Friedrich,.
3960,"Heinrich, Karl Robert Hermann",Heinrich Karl Robert Hermann,Heinrich,Karl Robert Hermann,6. März 1852
3961,Heinrich der Wepper,Heinrich der Wepper ,Heinrich der Wepper,,.
3962,"Heinrich, Johanna Maria",Heinrich Johanna Maria,Heinrich,Johanna Maria,6. Juli 1869
3963,"Heinrich, Karl",Heinrich Karl,Heinrich,Karl,.
3964,"Heinrich, Karl",Heinrich Karl,Heinrich,Karl,.
3965,"Heinrich, M. W",Heinrich M. W,Heinrich,M. W,.
3966,"Heinrich, P",Heinrich P,Heinrich,P,.
3967,"Heinrich, Walter E",Heinrich Walter E,Heinrich,Walter E,.August 1872
3968,"Heinrich, Wilhelm",Heinrich Wilhelm,Heinrich,Wilhelm,.
3969,"Heinrichs, Emilie",Heinrichs Emilie,Heinrichs,Emilie,Februar 1901
3970,"Heinrichs, Ernst",Heinrichs Ernst,Heinrichs,Ernst, Dezember 1905
3971,"Heinroth, Elisabeth",Heinroth Elisabeth,Heinroth,Elisabeth,.
3972,"Heintz, Jakob",Heintz Jakob,Heintz,Jakob,10. April1833
3973,"Heintze, Albert",Heintze Albert,Heintze,Albert,30.März 1831
3974,"Heinz, Karl",Heinz Karl,Heinz,Karl,.
3975,"Heinz, Kurt",Heinz Kurt,Heinz,Kurt,.
3976,"Heinz, Maria",Heinz Maria,Heinz,Maria,.
3977,"Heinz, T. von",Heinz T.,Heinz,T.,.
3978,"Heinze, Anna",Heinze Anna,Heinze,Anna,2. Mai1858
3979,"Heinze, Paul",Heinze Paul,Heinze,Paul,7. Juni1858
3980,"Heinzel, Max",Heinzel Max,Heinzel,Max,28. Oktober1833
3981,"Heinzen, Karl Peter",Heinzen Karl Peter,Heinzen,Karl Peter,22. Febr. 1809
3982,"Heipp, Jakob",Heipp Jakob,Heipp,Jakob,8. Juni 1823
3983,"Heisen, Friedrich von",Heisen Friedrich,Heisen,Friedrich,.
3984,"He sterbergk, Konstanze",Hesterbergk Konstanze,Hesterbergk,Konstanze,.
3985,"Heitemeyer, Ferdinand Julius Joseph",Heitemeyer Ferdinand Julius Joseph,Heitemeyer,Ferdinand Julius Joseph,10. Februar1828
3986,"Heiter, Lachmundus",Heiter Lachmundus,Heiter,Lachmundus,.
3987,"Heitmann, Barthold",Heitmann Barthold,Heitmann,Barthold,24. Juli 1862
3988,"Heitmann, Karl Friedrich",Heitmann Karl Friedrich,Heitmann,Karl Friedrich,9. Juni 1875
3989,"Heitmüller, Franz Ferdinand",Heitmüller Franz Ferdinand,Heitmüller,Franz Ferdinand,16. März 1864
3990,"Hekethusen, Hans von",Hekethusen Hans von,Hekethusen,Hans von,.
3991,"Heksch, Alexander Franz",Heksch Alexander Franz,Heksch,Alexander Franz,9. Novbr. 1836
3992,"Hektor, Enno Wilhelm",Hektor Enno Wilhelm,Hektor,Enno Wilhelm,21. Novbr. 1820
3993,"Helbig, Emma",Helbig Emma,Helbig,Emma,16. April 1880
3994,"Helbig, Friedrich",Helbig Friedrich,Helbig,Friedrich,1. Dezbr.1832
3995,"Helbig, Helene",Helbig Helene,Helbig,Helene,.
3996,"Held, Franz",Held Franz,Held,Franz,.
3997,"Held, Theodor",Held Theodor,Held,Theodor,4. Febr. 1908
3998,"Held, Friedrich Wilhelm Alexauder",Held Friedrich Wilhelm Alexauder,Held,Friedrich Wilhelm Alexauder, März 1848
3999,"Held-Marbach, Klara",Held-Marbach Klara,Held-Marbach,Klara,24. Nov. 1824
