Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
9587,"Schulz, Gabriele (Ella",Schulz Gabriele,Schulz,Gabriele,.
9588,"Schulz, Karl",Schulz Karl,Schulz,Karl,5. April 1895
9589,"Schulz(-Dresden), Karl, Theodor",Schulz(-Dresden) Karl,Schulz(-Dresden),Karl,8. September 1849
9590,"Schulz, Wilhelm Johannes Georg Karl",Schulz Wilhelm Johannes Georg Karl,Schulz,Wilhelm Johannes Georg Karl,.
9591,"Schulz(-Euler), Karl Friedrich",Schulz Karl Friedrich,Schulz,Karl Friedrich,1. Oktober1904
9592,"Schulz(-Euler), Sofia",Schulz Sofia,Schulz,Sofia, Oktober 1889
9593,"Schulz(-Flaßhaar), Erich Gustav Hermann",Schulz Erich Gustav Hermann,Schulz,Erich Gustav Hermann,18. Juli1874
9594,"Schulz (von Labischin), Gotthold",Schulz Gotthold,Schulz,Gotthold,27. Oktober 1872
9595,"Schulz(-Tharau), Otto",Schulz Otto,Schulz,Otto,4. März 1886
9596,"Schulze, Albrecht",Schulze Albrecht,Schulze,Albrecht,3. Mai1845
9597,"Schulze, Constans",Schulze Constans,Schulze,Constans,Juli 1822
9598,"Schulze, Grorg",Schulze Grorg,Schulze,Grorg,30. Dezbr.1807
9599,"Schulze, Hans",Schulze Hans,Schulze,Hans,17. Mai1876
9600,"Schulze, Kurt",Schulze Kurt,Schulze,Kurt,.
9601,"Schulze, Margarete",Schulze Margarete,Schulze,Margarete,Juni 1848
9602,"Schulze, Georg Ferdinand Otto",Schulze Georg Ferdinand Otto,Schulze,Georg Ferdinand Otto,8. April 1823
9603,"Schulze, Georg Wilhelm",Schulze Georg Wilhelm,Schulze,Georg Wilhelm,7. April 1829
9604,"Schulze-Delitzsch, Hermann",Schulze-Delitzsch Hermann,Schulze-Delitzsch,Hermann,29. August 1808
9605,"Schulze(-Etzel), Georg Karl Theodor",Schulze Georg Karl Theodor,Schulze,Georg Karl Theodor,9. Januar 1873
9606,Schulze-Gottlieb,Schulze-Gottlieb ,Schulze-Gottlieb,,.
9607,"Schulze-Smidt, Bernhardine C. W",Schulze-Smidt Bernhardine C. W,Schulze-Smidt,Bernhardine C. W,19. August 1846
9608,"Schumacher, Andreas",Schumacher Andreas,Schumacher,Andreas,27. Januar 1803
9609,"Schumacher, Heinrich Vollrat",Schumacher Heinrich Vollrat,Schumacher,Heinrich Vollrat,30. April 1861
9610,"Schumacher, Hubert",Schumacher Hubert,Schumacher,Hubert,24. Dezbr. 1870
9611,"Schumacher, Karl",Schumacher Karl,Schumacher,Karl,19. Oktober 1837
9612,"Schumacher, Paul",Schumacher Paul,Schumacher,Paul,6.Nov. 1848
9613,"Schumacher, Tony",Schumacher Tony,Schumacher,Tony,17. Mai 1848
9614,"Schumacher, Wilhelm",Schumacher Wilhelm,Schumacher,Wilhelm,3. Jan. 1800
9615,"Schumann, Gustav",Schumann Gustav,Schumann,Gustav,9. Oktbr.1881
9616,"Schumann, Justus",Schumann Justus,Schumann,Justus,18. Oktober 1844
9617,"Schumann, William",Schumann William,Schumann,William,21.Juni 1850
9618,"Schumm, Max",Schumm Max,Schumm,Max,5. Nov.1865
9619,"Schumm, Oskar",Schumm Oskar,Schumm,Oskar,28. Dezbr.1862
9620,"Schunck, Peter",Schunck Peter,Schunck,Peter,15. April1864
9621,"Schupp, Ambrosius",Schupp Ambrosius,Schupp,Ambrosius,26.Mai 1840
9622,"Schupp, Falk",Schupp Falk,Schupp,Falk,.
9623,"Schupp, Ottokar Wilhelm Ludwig",Schupp Ottokar Wilhelm Ludwig,Schupp,Ottokar Wilhelm Ludwig,25. Aug. 1834
9624,"Schuppe, Anna",Schuppe Anna,Schuppe,Anna,.
9625,"Schuppe, Emilie",Schuppe Emilie,Schuppe,Emilie,.
9626,"Schur, Ernst Erich Walter",Schur Ernst Erich Walter,Schur,Ernst Erich Walter,24. Novbr. 1876
9627,"Schürer, Gotthold Georg",Schürer Gotthold Georg,Schürer,Gotthold Georg,6. Aug. 1878
9628,"Schürmann, Johannes",Schürmann Johannes,Schürmann,Johannes,20. März 1866
9629,"Schurter-Göringer, Jrma",Schurter-Göringer Jrma,Schurter-Göringer,Jrma,.
9630,"Schurz, Mathilde",Schurz Mathilde,Schurz,Mathilde,11.August 1868
9631,"Schuselka, Franz",Schuselka Franz,Schuselka,Franz,15.August 1811
9632,"Schussen, Wilhelm",Schussen Wilhelm,Schussen,Wilhelm,.
9633,"Schuster, Friedrich Wilhelm",Schuster Friedrich Wilhelm,Schuster,Friedrich Wilhelm,Dezbr. 1869
9634,"Schuster, Heinrich",Schuster Heinrich,Schuster,Heinrich,29.Juli 1857
9635,"Schuster, Georg Heinrich",Schuster Georg Heinrich,Schuster,Georg Heinrich,23. April 1829
9636,"Schuster, Hermann",Schuster Hermann,Schuster,Hermann,6.Oktober 1858
9637,"Schuster, Friedrich Moritz",Schuster Friedrich Moritz,Schuster,Friedrich Moritz,11. Januar 1830
9638,"Schuster, Moritz",Schuster Moritz,Schuster,Moritz,20. April1857
9639,"Schuster, Paul Robert",Schuster Paul Robert,Schuster,Paul Robert, April1877
9640,"Schütt, Hinrich",Schütt Hinrich,Schütt,Hinrich,Oktbr. 1873
9641,"Schütte, Joachim Heinrich",Schütte Joachim Heinrich,Schütte,Joachim Heinrich,20. April 1821
9642,"Schütz, Friedrich",Schütz Friedrich,Schütz,Friedrich,24.April 1845
9643,"Schütz, Jakob Hubert",Schütz Jakob Hubert,Schütz,Jakob Hubert,24. Oktober 1852
9644,"Schütz, Peter",Schütz Peter,Schütz,Peter,.
9645,"Schütze, Käte",Schütze Käte,Schütze,Käte,.
9646,"Schützenau, Alfred",Schützenau Alfred,Schützenau,Alfred,.
9647,"Schüz, Alfred",Schüz Alfred,Schüz,Alfred,.
9648,"Schwaab, Josef",Schwaab Josef,Schwaab,Josef,12. Oktober 1856
9649,"Schwab, Frida",Schwab Frida,Schwab,Frida,.
9650,"Schwab, Gottfried",Schwab Gottfried,Schwab,Gottfried,26.Juni 1851
9651,"Schwab, Moritz",Schwab Moritz,Schwab,Moritz,5. Nov.1864
9652,"Schwabe, Georg",Schwabe Georg,Schwabe,Georg,.
9653,"Schwabe, Jenny",Schwabe Jenny,Schwabe,Jenny,31.Dezember 1851
9654,"Schwabe, Toni",Schwabe Toni,Schwabe,Toni,31.März 1877
9655,"Schwägler, Matthäus",Schwägler Matthäus,Schwägler,Matthäus,28. Nov. 1847
9656,"Schwaiger, Michael Joseph",Schwaiger Michael Joseph,Schwaiger,Michael Joseph,17. Mai 1887
9657,"Schwalm, Johann Heinrich",Schwalm Johann Heinrich,Schwalm,Johann Heinrich,17. Februar 1864
9658,"Schwanbeck, Auguste",Schwanbeck Auguste,Schwanbeck,Auguste,.
9659,"Schwann, Mathieu Franz Joseph",Schwann Mathieu Franz Joseph,Schwann,Mathieu Franz Joseph,22. Juni 1859
9660,"Schwanzara, Joseph Rudolf",Schwanzara Joseph Rudolf,Schwanzara,Joseph Rudolf,.
9661,"Schwär, Oskar",Schwär Oskar,Schwär,Oskar,.
9662,"Schwartz, Alfred",Schwartz Alfred,Schwartz,Alfred,15.Dezbr. 1877
9663,"Schwartz, August",Schwartz August,Schwartz,August,.
9664,"Schwartz, August",Schwartz August,Schwartz,August,29.Mai 1837
9665,"Schwartz, Marie Esperance von",Schwartz Marie Esperance,Schwartz,Marie Esperance,20.April 1899
9666,"Schwartz, Jakob M. A",Schwartz Jakob M. A,Schwartz,Jakob M. A,14. Jan. 1848
9667,"Schwartz, Rudolf",Schwartz Rudolf,Schwartz,Rudolf,5. Novbr. 1865
9668,"Schwartz, Wilhelm",Schwartz Wilhelm,Schwartz,Wilhelm,27.Februar 1816
9669,"Schwartzkopff, Heinrich Theodor August",Schwartzkopff Heinrich Theodor August,Schwartzkopff,Heinrich Theodor August,. Juli 1818
9670,"Schwartzkopff, Paul",Schwartzkopff Paul,Schwartzkopff,Paul,15. August1849
9671,"Schwartzkoppen, Klotilde von",Schwartzkoppen Klotilde,Schwartzkoppen,Klotilde,5. Mai 1830
9672,"Schwarz, Albert",Schwarz Albert,Schwarz,Albert,.
9673,"Schwarz, Anton",Schwarz Anton,Schwarz,Anton, März 1858
9674,"Schwarz, Bernhard Wilhelm",Schwarz Bernhard Wilhelm,Schwarz,Bernhard Wilhelm,12. August 1844
9675,"Schwarz, H. von",Schwarz H.,Schwarz,H.,.
9676,"Schwarz, Heinrich Joseph",Schwarz Heinrich Joseph,Schwarz,Heinrich Joseph,24. April 1819
9677,"Schwarz, Jgnaz Christian",Schwarz Jgnaz Christian,Schwarz,Jgnaz Christian,24. Juni1801
9678,"Schwarz, Leopold",Schwarz Leopold,Schwarz,Leopold,5.August 1858
9679,"Schwarz, Walter",Schwarz Walter,Schwarz,Walter,.
9680,"Schwarz-Norberg, Elenore v",Schwarz-Norberg Elenore,Schwarz-Norberg,Elenore,.
9681,"Schwarzau, Hans von der",Schwarzau Hans,Schwarzau,Hans,.
9682,"Schwarzbach, Joseph",Schwarzbach Joseph,Schwarzbach,Joseph,5. Januar 1853
9683,"Schwarzenau, Maria von",Schwarzenau Maria,Schwarzenau,Maria,. Mai 1815
9684,"Schwarzenberg, Friedrich Fürst von",Schwarzenberg Friedrich,Schwarzenberg,Friedrich,30. Septbr. 1800
9685,"Schwarzkopf, Gustav",Schwarzkopf Gustav,Schwarzkopf,Gustav,7.Novbr. 1853
9686,"Schwarzówna, Michalina",Schwarzówna Michalina,Schwarzówna,Michalina,.
9687,"Schwarzschild, Heinrich",Schwarzschild Heinrich,Schwarzschild,Heinrich,28. Febr. 1803
9688,"Schwätzer, Jsidor",Schwätzer Jsidor,Schwätzer,Jsidor,11.März 1882
9689,"Schwayer, Adolf",Schwayer Adolf,Schwayer,Adolf,12.August 1858
9690,"Schwebel, Oskar",Schwebel Oskar,Schwebel,Oskar, April 1889
9691,"Schwegelbaur, Gustav",Schwegelbaur Gustav,Schwegelbaur,Gustav,8. Juli 1870
9692,"Schweichel, Elise",Schweichel Elise,Schweichel,Elise,17.September 1831
9693,"Schweichel, Georg Julius Robert",Schweichel Georg Julius Robert,Schweichel,Georg Julius Robert,12. Juli 1821
9694,"Schweiger-Lerchenfeld, Amand Freiherr von",Schweiger-Lerchenfeld Amand,Schweiger-Lerchenfeld,Amand, Mai 1846
9695,"Schweitzer, Jean Baptista von",Schweitzer Jean Baptista,Schweitzer,Jean Baptista,12. Juli 1833
9696,"Schweitzer, Leopold Albrecht",Schweitzer Leopold Albrecht,Schweitzer,Leopold Albrecht,1. Februar 1815
9697,"Schweitzer, Joseph",Schweitzer Joseph,Schweitzer,Joseph,8. Mai 1853
9698,"Schwelb, Karl",Schwelb Karl,Schwelb,Karl,.
9699,"Schweller, Anton",Schweller Anton,Schweller,Anton,17.Jan. 1833
9700,"Schwencke, Albert",Schwencke Albert,Schwencke,Albert,.
9701,"Schwengberg-Eggersdorf, Max",Schwengberg-Eggersdorf Max,Schwengberg-Eggersdorf,Max,17. Juli 1863
9702,"Schwer, Alexander",Schwer Alexander,Schwer,Alexander,1.Februar 1867
9703,"Schwerdt, Franz Jgnaz",Schwerdt Franz Jgnaz,Schwerdt,Franz Jgnaz,17. Nov. 1830
9704,"Schwerdt, Georg Heinrich",Schwerdt Georg Heinrich,Schwerdt,Georg Heinrich,7. Januar 1810
9705,"Schwerdtfeger, Robert",Schwerdtfeger Robert,Schwerdtfeger,Robert,19. März 1885
9706,"Schwerin, Alexandrine Franziska Johanna Friederike Gräfin v",Schwerin Alexandrine Franziska Johanna Friederike,Schwerin,Alexandrine Franziska Johanna Friederike,22. Novbr. 1813
9707,"Schwerin, Helene Gräfin",Schwerin Helene,Schwerin,Helene,5. April 1858
9708,"Schweriner, Oskar Theodor",Schweriner Oskar Theodor,Schweriner,Oskar Theodor,20. Aug. 1873
9709,"Schwering, Julius",Schwering Julius,Schwering,Julius,14.Febr. 1863
9710,"Schwetschke, Ferdinand Eugen",Schwetschke Ferdinand Eugen,Schwetschke,Ferdinand Eugen,30. Juni 1844
9711,"Schwetschke, Karl Gustav",Schwetschke Karl Gustav,Schwetschke,Karl Gustav,5. April 1804
9712,"Schweynert, Fritz",Schweynert Fritz,Schweynert,Fritz,.
9713,"Schwieder, Emmy",Schwieder Emmy,Schwieder,Emmy,19.Novbr. 1857
9714,"Schwilling, Hanns",Schwilling Hanns,Schwilling,Hanns,.Juli 1879
9715,"Schwingel, Christian",Schwingel Christian,Schwingel,Christian,6. Oktober 1873
9716,"Schwuchow, Peter",Schwuchow Peter,Schwuchow,Peter,4.Mai 1855
9717,"Scipio, Rudolf",Scipio Rudolf,Scipio,Rudolf,24.Dezbr. 1837
9718,"Scotzniowsky, Emilie",Scotzniowsky Emilie,Scotzniowsky,Emilie,.
9719,"Scriba, Karl Emil",Scriba Karl Emil,Scriba,Karl Emil,1. Jan.1823
9720,"Sebaldt, Käte",Sebaldt Käte,Sebaldt,Käte,.
9721,"Sebéra, Alois",Sebéra Alois,Sebéra,Alois,4. Juni1827
9722,"Seckendorff-Gudent, Eduard Christoph",Seckendorff-Gudent Eduard Christoph,Seckendorff-Gudent,Eduard Christoph,3. Mai 1813
9723,"Seda, Cordon de",Seda Cordon de,Seda,Cordon de,.
9724,"Sedelmaier, Marie Johanna",Sedelmaier Marie Johanna,Sedelmaier,Marie Johanna,19. August 1811
9725,"Sedelmayr, Georg",Sedelmayr Georg,Sedelmayr,Georg,2. Jan. 1854
9726,"Sedlnitzky, Antoinette Freiin von",Sedlnitzky Antoinette,Sedlnitzky,Antoinette,15. Dezember 1863
9727,"See, A. vom",See A.,See,A.,.
9728,"See, Erni am",See Erni,See,Erni,.
9729,"See, F. vom",See F.,See,F.,.
9730,"See, Gustav vom",See Gustav,See,Gustav,.
9731,"See, Hans vom",See Hans,See,Hans,.
9732,"See, Henricus vom",See Henricus,See,Henricus,.
9733,"Seebaum, Joseph Alexander",Seebaum Joseph Alexander,Seebaum,Joseph Alexander,7. August 1846
9734,"Seeber, Joseph",Seeber Joseph,Seeber,Joseph,4. März1856
9735,"Seeberg, Friederike",Seeberg Friederike,Seeberg,Friederike,23. Oktbr. 1826
9736,"Seeberg, Paul",Seeberg Paul,Seeberg,Paul, Januar 1855
9737,"Seeburg, Franz von",Seeburg Franz,Seeburg,Franz,.
9738,"Seefeld, Alfred von",Seefeld Alfred,Seefeld,Alfred,24. Aug. 1825
9739,"Seeger, Johann Georg",Seeger Johann Georg,Seeger,Johann Georg,27. Juli 1867
9740,"Seeger, Ludwig",Seeger Ludwig,Seeger,Ludwig,8. Jan. 1893
9741,"Seeger, Ludwig Wilhelm Friedrich",Seeger Ludwig Wilhelm Friedrich,Seeger,Ludwig Wilhelm Friedrich,30. Oktober 1810
9742,"Seehaußen, Richard",Seehaußen Richard,Seehaußen,Richard,25.Novbr. 1858
9743,"Seelemann, Gottfried Heinrich Richard",Seelemann Gottfried Heinrich Richard,Seelemann,Gottfried Heinrich Richard,7. Dezbr. 1827
9744,"Se(e)lhorst, Maria",Se(e)lhorst Maria,Se(e)lhorst,Maria,.
9745,"Seeliger, Ewald Gerhard",Seeliger Ewald Gerhard,Seeliger,Ewald Gerhard,11. Oktober 1877
9746,"Seemann, Arthur",Seemann Arthur,Seemann,Arthur,.
9747,"Seemann, August Heinrich Johann",Seemann August Heinrich Johann,Seemann,August Heinrich Johann,14. Septbr. 1872
9748,"Seemann, Theodor",Seemann Theodor,Seemann,Theodor,17.Juli 1837
9749,"Segalla, Jda",Segalla Jda,Segalla,Jda,.
9750,"Segebarth, Johann Peter Christoph",Segebarth Johann Peter Christoph,Segebarth,Johann Peter Christoph,16. Oktbr. 1833
9751,"Segelcken, Christian Dietrich",Segelcken Christian Dietrich,Segelcken,Christian Dietrich,5. Dezbr. 1840
9752,"Seger, Fritz",Seger Fritz,Seger,Fritz,.
9753,"Ségur-Cabanac, Viktor Graf von",Ségur-Cabanac Viktor,Ségur-Cabanac,Viktor,4. Juli 1869
9754,"Segert, Anna",Segert Anna,Segert,Anna,.
9755,"Sehler, Julius",Sehler Julius,Sehler,Julius,.
9756,"Sehring, Wilhelm",Sehring Wilhelm,Sehring,Wilhelm,12.April 1816
9757,"Seibt, Georg Karl Wilhelm",Seibt Georg Karl Wilhelm,Seibt,Georg Karl Wilhelm,16. Februar 1823
9758,"Seichter, Aloys",Seichter Aloys,Seichter,Aloys,17.Febr. 1835
9759,"Seidel, Emilie",Seidel Emilie,Seidel,Emilie,20. April 1804
9760,"Seidel, Heinrich Alexander",Seidel Heinrich Alexander,Seidel,Heinrich Alexander,4. Febr. 1811
9761,"Seidel, Heinrich",Seidel Heinrich,Seidel,Heinrich,25. Juni 1842
9762,"Seidel, Robert",Seidel Robert,Seidel,Robert,23. Nov.1850
9763,"Seidel, Willy",Seidel Willy,Seidel,Willy,15.Januar 1887
9764,"Seidenadel, Karl",Seidenadel Karl,Seidenadel,Karl,4. Jan.1829
9765,"Seidensticker, Oskar",Seidensticker Oskar,Seidensticker,Oskar,3. Mai1825
9766,"Seidl, Franz Xaver",Seidl Franz Xaver,Seidl,Franz Xaver,5. Juni1845
9767,"Seidl, Johann Gabriel",Seidl Johann Gabriel,Seidl,Johann Gabriel,21. Juni 1804
9768,"Seidlitz, Julius",Seidlitz Julius,Seidlitz,Julius,8. März1857
9769,"Seifart, Erich",Seifart Erich,Seifart,Erich,29. Jan.1864
9770,"Seifart, Karl",Seifart Karl,Seifart,Karl,24. Nov.1821
9771,"Seifert(-Grüna), Fritz",Seifert Fritz,Seifert,Fritz,4. Septbr. 1875
9772,"Seiffert, Wilhelm Karl",Seiffert Wilhelm Karl,Seiffert,Wilhelm Karl,19. April 1875
9773,"Seiler, Friedrich",Seiler Friedrich,Seiler,Friedrich,27.Juli 1851
9774,"Seiler, Joseph",Seiler Joseph,Seiler,Joseph,29. Mai 1877
9775,"Seiler, Wilhelmine",Seiler Wilhelmine,Seiler,Wilhelmine,4. März 1827
9776,"Seip, Friedrich",Seip Friedrich,Seip,Friedrich,11.Juni 1876
9777,"Seipp, Heinrich Friedrich Daniel",Seipp Heinrich Friedrich Daniel,Seipp,Heinrich Friedrich Daniel,8. März 1854
9778,"Seippel, Emil",Seippel Emil,Seippel,Emil,6. Juni1817
9779,"Seippel, Max",Seippel Max,Seippel,Max,14. Juni 1850
9780,"Seis, Eduard jun",Seis Eduard jun,Seis,Eduard jun,28.Dezbr. 1842
9781,"Seitz, Ludwig Wilhelm Heinrich",Seitz Ludwig Wilhelm Heinrich,Seitz,Ludwig Wilhelm Heinrich,11. Oktober 1843
9782,"Seitzinger, Adalbert Emil",Seitzinger Adalbert Emil,Seitzinger,Adalbert Emil,12. Oktober 1866
9783,"Seiwert, Gustav Gottlieb",Seiwert Gustav Gottlieb,Seiwert,Gustav Gottlieb,8. Juli 1820
9784,"Selbitz, Heinrich von",Selbitz Heinrich,Selbitz,Heinrich,.
9785,"Seliger, Paul",Seliger Paul,Seliger,Paul,29. August1853
9786,"Selinger, Engelbert Maximilian",Selinger Engelbert Maximilian,Selinger,Engelbert Maximilian,13. Oktbr. 1802
9787,"Selke, Johann Karl Adolf",Selke Johann Karl Adolf,Selke,Johann Karl Adolf, Mai 1893
9788,"Sell, Lulu Freiin von",Sell Lulu,Sell,Lulu,.Juni 1846
9789,"Sell, Sophie Freiin v",Sell Sophie,Sell,Sophie,24. Juni1846
9790,"Sell, Sophie Charlotte v",Sell Sophie Charlotte,Sell,Sophie Charlotte,25. Dezbr. 1864
9791,"Sellen, Gustav",Sellen Gustav,Sellen,Gustav,.
9792,"Sello, Erich Emil Ludwig Eduard",Sello Erich Emil Ludwig Eduard,Sello,Erich Emil Ludwig Eduard,29. Februar 1852
9793,"Selten, Fritz",Selten Fritz,Selten,Fritz,4. Septbr.1875
9794,"Semmig, Friedrich Hermann",Semmig Friedrich Hermann,Semmig,Friedrich Hermann,23. Juni 1820
9795,"Semmig, Jeanne Berta",Semmig Jeanne Berta,Semmig,Jeanne Berta,16. Mai 1867
9796,"Semp, Michael",Semp Michael,Semp,Michael,3. April1860
9797,"Semper, Hans",Semper Hans,Semper,Hans,12. März1845
9798,"Semper, Max",Semper Max,Semper,Max,29. Aug.1870
9799,"Semrau, August",Semrau August,Semrau,August,25.Septbr. 1816
9800,"Semsey de Semse, Hermine",Semsey de Semse Hermine,Semsey de Semse,Hermine,15. Dezember 1897
9801,"Senckel, Ernst",Senckel Ernst,Senckel,Ernst,7. März 1836
9802,"Sendach, Ludwig",Sendach Ludwig,Sendach,Ludwig,.
9803,"Senden, Hans",Senden Hans,Senden,Hans,.
9804,"Senden, L. van",Senden L. van,Senden,L. van,.
9805,"Senff, Otto",Senff Otto,Senff,Otto,25. Oktober1823
9806,"Sengelmann, Heinrich Mathias",Sengelmann Heinrich Mathias,Sengelmann,Heinrich Mathias,25. Mai 1821
9807,"Sentier, Hermann",Sentier Hermann,Sentier,Hermann,.
9808,"Sepp, Johann Nepomuk",Sepp Johann Nepomuk,Sepp,Johann Nepomuk,.August 1816
9809,"Serano, Ada",Serano Ada,Serano,Ada,.
9810,"Seraphin, Franz",Seraphin Franz,Seraphin,Franz,.
9811,"Seraphin, Friedrich Wilhelm",Seraphin Friedrich Wilhelm,Seraphin,Friedrich Wilhelm,5. Mai 1861
9812,"Serenus, Dr",Serenus Dr,Serenus,Dr,.
9813,"Sergel, Albert",Sergel Albert,Sergel,Albert,.
9814,"Sermage, Richard Graf",Sermage Richard Graf,Sermage,Richard Graf,27. Aug. 1831
9815,"Sermage, Gräfin Sanda",Sermage Gräfin Sanda,Sermage,Gräfin Sanda,.
9816,"Sermes, Carla",Sermes Carla,Sermes,Carla,13. März1851
9817,"Sernatinger, Hermann",Sernatinger Hermann,Sernatinger,Hermann,30. Juli 1870
9818,"Servaes, Franz Theodor Hubert",Servaes Franz Theodor Hubert,Servaes,Franz Theodor Hubert,17. Juni 1862
9819,"Servatus, Otto",Servatus Otto,Servatus,Otto,.
9820,"Serwas, Peter",Serwas Peter,Serwas,Peter,5.März 1848
9821,"Seuberlich, Rudolf",Seuberlich Rudolf,Seuberlich,Rudolf,13. Dezbr. 1841
9822,"Seubert, Friedrich Adolf v",Seubert Friedrich Adolf,Seubert,Friedrich Adolf,9. Juni 1819
9823,"Seubert, Friedrich Reinhold Gustav",Seubert Friedrich Reinhold Gustav,Seubert,Friedrich Reinhold Gustav,17. April 1819
9824,"Seuffer, Gustav Heinrich",Seuffer Gustav Heinrich,Seuffer,Gustav Heinrich,8. Jan. 1835
9825,"Seupel, G. A",Seupel G. A,Seupel,G. A,.
9826,"Sevenig, Joseph",Sevenig Joseph,Sevenig,Joseph,21.Januar 1869
9827,"Severin, Justus",Severin Justus,Severin,Justus,.
9828,Severus,Severus ,Severus,,.
9829,"Sewett, Arthur",Sewett Arthur,Sewett,Arthur,.
9830,"Sexau, Richard",Sexau Richard,Sexau,Richard,.
9831,"Seydel, Martin",Seydel Martin,Seydel,Martin,10.Februar 1871
9832,"Seydel, Max Ritter von",Seydel Max,Seydel,Max,.September 1846
9833,"Seydewitz, Franz",Seydewitz Franz,Seydewitz,Franz,11.Januar 1807
9834,"Seydlitz(-Kurzhagen), Georg Freiherr von",Seydlitz Georg,Seydlitz,Georg,29. Novbr.1830
9835,"Seydlitz-(Kurzbach), Reinhart Freiherr von",Seydlitz Reinhart,Seydlitz,Reinhart,20. Oktbr.1850
9836,"Seyffardt, Johan Lodewijk Karel Frederik",Seyffardt Johan Lodewijk Karel Frederik,Seyffardt,Johan Lodewijk Karel Frederik,11. Jan. 1824
9837,"Seyffert, Hermann",Seyffert Hermann,Seyffert,Hermann,. Juli 1860
9838,"Seyßel d’Aix, Camilla Gräfin",Seyßel d’Aix Camilla,Seyßel d’Aix,Camilla,. Juli 1838
9839,"Seyth, Adyr",Seyth Adyr,Seyth,Adyr,.
9840,"Seyther, Wilhelm",Seyther Wilhelm,Seyther,Wilhelm,.
9841,"Shomtade, Emil",Shomtade Emil,Shomtade,Emil,.
9842,"Siber, Julius",Siber Julius,Siber,Julius,30. Oktbr.1872
9843,Sichart von Sichartshoff,Sichart von Sichartshoff ,Sichart von Sichartshoff,,7. Juli 1832
9844,"Sickenberger, Hermann",Sickenberger Hermann,Sickenberger,Hermann,11. Mai 1851
9845,"Siebe, Josephine",Siebe Josephine,Siebe,Josephine,10. Nov.1870
9846,"Siebel, Karl",Siebel Karl,Siebel,Karl,13. Jan. 1836
9847,"Siebenlist, Ottilie",Siebenlist Ottilie,Siebenlist,Ottilie,.
9848,"Siebenrock, Joseph",Siebenrock Joseph,Siebenrock,Joseph,8. Septbr. 1821
9849,"Sieber, Elisabeth",Sieber Elisabeth,Sieber,Elisabeth,.
9850,"Siebert, Anna",Siebert Anna,Siebert,Anna,.
9851,"Siebert, Anna",Siebert Anna,Siebert,Anna,26. Septbr.1855
9852,"Siebert, August Friedrich",Siebert August Friedrich,Siebert,August Friedrich,31. Juli 1805
9853,"Siebert, Johann Jakob",Siebert Johann Jakob,Siebert,Johann Jakob,18. Juni 1832
9854,"Siebert, John",Siebert John,Siebert,John, Juni 1867
9855,"Siebert, Margarete",Siebert Margarete,Siebert,Margarete,.
9856,"Sieburg, Erich",Sieburg Erich,Sieburg,Erich,26. März1878
9857,"Siecke, Hedwig",Siecke Hedwig,Siecke,Hedwig,.
9858,"Siedler, Johanna",Siedler Johanna,Siedler,Johanna,17.Februar 1835
9859,"Siedmogrodzka, Henriette von",Siedmogrodzka Henriette,Siedmogrodzka,Henriette,.
9860,"Sieg, Arthur",Sieg Arthur,Sieg,Arthur,.
9861,"Siegel, Anna",Siegel Anna,Siegel,Anna,.
9862,"Siegel, Hermann",Siegel Hermann,Siegel,Hermann,9. Nov.1803
9863,"Siegemund, Richard",Siegemund Richard,Siegemund,Richard,21. August 1862
9864,"Siegen, Karl Franz Max August",Siegen Karl Franz Max August,Siegen,Karl Franz Max August,12. Septbr. 1851
9865,"Siegerist, Moritz",Siegerist Moritz,Siegerist,Moritz,13.Dezbr. 1823
9866,"Siegert, Georg",Siegert Georg,Siegert,Georg,29. Febr.1836
9867,"Siegert, Markus Johannes (Hans",Siegert Markus Johannes Hans,Siegert,Markus Johannes Hans,17. Januar 1868
9868,"Siegfried, Paul Rudolf",Siegfried Paul Rudolf,Siegfried,Paul Rudolf,17. Septbr. 1884
9869,"Siegfried, Walther",Siegfried Walther,Siegfried,Walther,20.März 1858
9870,"Sieglerschmidt, Hermann",Sieglerschmidt Hermann,Sieglerschmidt,Hermann,12. Mai 1849
9871,Siegmey,Siegmey ,Siegmey,,.
9872,"Siegmund, Ferdinand",Siegmund Ferdinand,Siegmund,Ferdinand,10. Februar 1902
9873,"Siegmund, Friedrich",Siegmund Friedrich,Siegmund,Friedrich,.
9874,"Siegmund, Maria",Siegmund Maria,Siegmund,Maria,9. September 1864
9875,"Siegrist, Dr",Siegrist Dr,Siegrist,Dr,.
9876,"Siegroth, Martha Baronin von",Siegroth Martha,Siegroth,Martha,22. Oktbr. 1862
9877,"Sieker, Otto",Sieker Otto,Sieker,Otto,6. Septbr.1863
9878,"Siemering, Friedrich Wilhelm August",Siemering Friedrich Wilhelm August,Siemering,Friedrich Wilhelm August,8. Febr. 1830
9879,"Siemes, Tilly",Siemes Tilly,Siemes,Tilly,27. Mai1879
9880,"Siems, August",Siems August,Siems,August,26.Novbr. 1846
9881,"Siemßen, Hermann Julius",Siemßen Hermann Julius,Siemßen,Hermann Julius,.Mai 1817
9882,"Sienkiewicz, Thusnelda",Sienkiewicz Thusnelda,Sienkiewicz,Thusnelda,Juni 1846
9883,"Siercke, Adolsine",Siercke Adolsine,Siercke,Adolsine,.
9884,"Siering, Johann Emil",Siering Johann Emil,Siering,Johann Emil,11. Oktbr. 1841
