Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
1943,"Dose, Johannes Valentin",Dose Johannes Valentin,Dose,Johannes Valentin,.
1944,"Dössekel, Eduard",Dössekel Eduard,Dössekel,Eduard,23. August 1860
1945,"Douai, Karl Daniel Adolf",Douai Karl Daniel Adolf,Douai,Karl Daniel Adolf,29.Oktober 1810
1946,"Doubberck, Pauline",Doubberck Pauline,Doubberck,Pauline, Januar 1888
1947,"Dove, Alfred",Dove Alfred,Dove,Alfred,15. Febr. 1851
1948,"Dove, Karl",Dove Karl,Dove,Karl,4. April 1844
1949,"Drach, Emil",Drach Emil,Drach,Emil,12. Novbr. 1863
1950,"Drache, Klemens Theodor",Drache Klemens Theodor,Drache,Klemens Theodor, Septbr. 1877
1951,"Draeger, Anton August",Draeger Anton August,Draeger,Anton August,30. August 1857
1952,Dranmor,Dranmor ,Dranmor,,13.Juni 1820
1953,"Dransfeld, Hedwig",Dransfeld Hedwig,Dransfeld,Hedwig,.
1954,"Dräxler, Karl Ferdinand",Dräxler Karl Ferdinand,Dräxler,Karl Ferdinand,24. Febr. 1871
1955,"Drechsler, Paul",Drechsler Paul,Drechsler,Paul,31. Dezbr. 1879
1956,"Drees, Heinrich",Drees Heinrich,Drees,Heinrich,6. Mai1861
1957,"Dreesen, Adelbert",Dreesen Adelbert,Dreesen,Adelbert,21. Juni1857
1958,"Dreesen, Willrath",Dreesen Willrath,Dreesen,Willrath,.
1959,"Dreher, Konrad",Dreher Konrad,Dreher,Konrad,14.Mai 1878
1960,"Dreihann (u. Sulzberg am Steinhof), Marianne Freiin von",Dreihann Marianne,Dreihann,Marianne,30. Oktbr.1859
1961,"Drerup, Engelbert",Drerup Engelbert,Drerup,Engelbert,14. Septbr. 1839
1962,"Dresbach, Ewald",Dresbach Ewald,Dresbach,Ewald,11. Febr. 1871
1963,"Dresler, Artur",Dresler Artur,Dresler,Artur,3. Jan. 1854
1964,"Dressel, Carl",Dressel Carl,Dressel,Carl,7. Novbr. 1863
1965,"Dreßler jun., Gustav Adolf",Dreßler Gustav Adolf,Dreßler,Gustav Adolf,.
1966,"Dreves, Leberecht",Dreves Leberecht,Dreves,Leberecht,.
1967,"Dreves, Guido Maria",Dreves Guido Maria,Dreves,Guido Maria,12.Septbr. 1816
1968,"Drews, Arthur",Drews Arthur,Drews,Arthur, Dezbr.1905
1969,"Drexler, Friedrich Joseph",Drexler Friedrich Joseph,Drexler,Friedrich Joseph,1. Nov.1865
1970,"Dreydorff, Johann Georg",Dreydorff Johann Georg,Dreydorff,Johann Georg,5. April 1864
1971,"Dreyer, Alois",Dreyer Alois,Dreyer,Alois,5. April 1834
1972,"Dreyer, Hermann",Dreyer Hermann,Dreyer,Hermann,.
1973,"Dreyer, Johann Peter Ludwig",Dreyer Johann Peter Ludwig,Dreyer,Johann Peter Ludwig,.
1974,"Dreyer, Max",Dreyer Max,Dreyer,Max,22. Jan. 1843
1975,"Dreyhaupt, Ottilie Margarete",Dreyhaupt Ottilie Margarete,Dreyhaupt,Ottilie Margarete, März 1884
1976,"Driesmans, Heinrich",Driesmans Heinrich,Driesmans,Heinrich,4. Mai 1883
1977,"Drigalski, Liesbet von",Drigalski Liesbet,Drigalski,Liesbet,.
1978,"Drobisch, Gustav Theodor",Drobisch Gustav Theodor,Drobisch,Gustav Theodor,28. März 1877
1979,"Dröge, Auguste",Dröge Auguste,Dröge,Auguste,26. Dezbr. 1811
1980,"Dromery, Lydia",Dromery Lydia,Dromery,Lydia,12. April 1811
1981,"Droescher, Georg",Droescher Georg,Droescher,Georg,.
1982,"Droß, Otto August Franz",Droß Otto August Franz,Droß,Otto August Franz, Novbr. 1897
1983,"Droste-Hülshoff, Elisabeth, Baronin von",Droste-Hülshoff Elisabeth,Droste-Hülshoff,Elisabeth,23. Oktober 1861
1984,"Drucker, Martin",Drucker Martin,Drucker,Martin,1. Juli 1845
1985,"Druskowitz, Helene",Druskowitz Helene,Druskowitz,Helene,30. Juli1834
1986,"Duboc, Charles Edouard",Duboc Charles Edouard,Duboc,Charles Edouard,2. Mai 1858
1987,"Duboc, Julius",Duboc Julius,Duboc,Julius,17. Septbr. 1822
1988,"Dubsky v. Wittenau, Eduard",Dubsky v. Wittenau Eduard,Dubsky v. Wittenau,Eduard,10. Oktbr. 1829
1989,"Duc, Aimée",Duc Aimée,Duc,Aimée,9. Mai 1868
1990,"Dücker, Johann Friedrich",Dücker Johann Friedrich,Dücker,Johann Friedrich,.
1991,"Dufayel, Karl",Dufayel Karl,Dufayel,Karl,29. Septbr. 1826
1992,"Duffek, Nikolaus",Duffek Nikolaus,Duffek,Nikolaus,21. Mai1856
1993,"Dufresne, Jean",Dufresne Jean,Dufresne,Jean,.
1994,"Dühr, August Gustav Friedrich",Dühr August Gustav Friedrich,Dühr,August Gustav Friedrich,15. April 1893
1995,"Duill, Gustav",Duill Gustav,Duill,Gustav,10. Mai 1806
1996,"Duimchen, Theodor",Duimchen Theodor,Duimchen,Theodor,.
1997,"Dukmeyer, Friedrich Emil",Dukmeyer Friedrich Emil,Dukmeyer,Friedrich Emil,28.August 1853
1998,"Dülberg, Franz",Dülberg Franz,Dülberg,Franz, Jan. 1864
1999,"Dulk, Albert Friedrich Benno",Dulk Albert Friedrich Benno,Dulk,Albert Friedrich Benno,2. Mai 1873
